,price
2000-01-07,91.8138656616211
2000-01-10,92.12889099121094
2000-01-11,91.02648162841797
2000-01-12,90.12091827392578
2000-01-13,91.3414535522461
2000-01-14,92.58163452148438
2000-01-18,91.8532943725586
2000-01-19,92.601318359375
2000-01-20,91.18402099609375
2000-01-21,90.98709869384766
2000-01-24,88.40829467773438
2000-01-25,89.41224670410156
2000-01-26,88.70358276367188
2000-01-27,88.3492202758789
2000-01-28,85.5932388305664
2000-01-31,87.91617584228516
2000-02-01,88.78229522705078
2000-02-02,88.86104583740234
2000-02-03,90.19972229003906
2000-02-04,89.82569122314453
2000-02-07,89.68788146972656
2000-02-08,90.90839385986328
2000-02-09,88.99885559082031
2000-02-10,89.17601013183594
2000-02-11,87.364990234375
2000-02-14,87.87674713134766
2000-02-15,88.8709487915039
2000-02-16,87.56180572509766
2000-02-17,87.10903930664062
2000-02-18,85.23889923095703
2000-02-22,85.02235412597656
2000-02-23,86.02633666992188
2000-02-24,84.29399108886719
2000-02-25,83.9888687133789
2000-02-28,85.750732421875
2000-02-29,86.57757568359375
2000-03-01,87.20747375488281
2000-03-02,87.26652526855469
2000-03-03,88.90048217773438
2000-03-06,88.03428649902344
2000-03-07,86.33145904541016
2000-03-08,86.22319030761719
2000-03-09,88.74293518066406
2000-03-10,88.27051544189453
2000-03-13,87.305908203125
2000-03-14,86.06571197509766
2000-03-15,88.07360076904297
2000-03-16,92.18795013427734
2000-03-17,92.79718780517578
2000-03-20,92.32357025146484
2000-03-21,94.21820068359375
2000-03-22,94.79056549072266
2000-03-23,96.40882110595703
2000-03-24,96.98115539550781
2000-03-27,95.95490264892578
2000-03-28,95.40234375
2000-03-29,95.5009994506836
2000-03-30,93.90240478515625
2000-03-31,94.96818542480469
2000-04-03,95.52075958251953
2000-04-04,94.81024932861328
2000-04-05,94.21820068359375
2000-04-06,95.03726196289062
2000-04-07,95.63919067382812
2000-04-10,95.26419067382812
2000-04-11,94.98787689208984
2000-04-12,92.38276672363281
2000-04-13,91.09992218017578
2000-04-14,85.88971710205078
2000-04-17,88.88957214355469
2000-04-18,91.23807525634766
2000-04-19,90.38948822021484
2000-04-20,90.82360076904297
2000-04-24,89.83687591552734
2000-04-25,93.5669174194336
2000-04-26,92.51102447509766
2000-04-27,92.20513916015625
2000-04-28,91.63286590576172
2000-05-01,92.87616729736328
2000-05-02,91.02102661132812
2000-05-03,88.88957214355469
2000-05-04,89.56057739257812
2000-05-05,90.64602661132812
2000-05-08,89.96514129638672
2000-05-09,89.24482727050781
2000-05-10,87.23174285888672
2000-05-11,89.2250747680664
2000-05-12,90.19209289550781
2000-05-15,91.75125122070312
2000-05-16,92.63932037353516
2000-05-17,91.67227935791016
2000-05-18,90.5473403930664
2000-05-19,89.12641906738281
2000-05-22,88.45535278320312
2000-05-23,87.15276336669922
2000-05-24,88.57373046875
2000-05-25,87.05413055419922
2000-05-26,87.15276336669922
2000-05-30,89.99479675292969
2000-05-31,90.19209289550781
2000-06-01,91.7709732055664
2000-06-02,93.36953735351562
2000-06-05,92.91563415527344
2000-06-06,92.50118255615234
2000-06-07,93.1426010131836
